station name: LODI WWTP,,,,,,,,,,
station identifier: 474790,,,,,,,,,,
key: T=trace | M=missing | blank=unknown,,,,,,,,,,
,maximum,minimum,precipitation,snowfall,snow depth,time of,time of,time of,time of,time of
10/20/15,75,48,0,0,0,8,8,8,0,8
10/21/15,75,49,T,0,0,8,8,8,0,8
10/22/15,70,39,0,0,0,8,8,8,0,8
10/23/15,64,37,0,0,0,8,8,8,0,8
10/24/15,63,52,0.39,0,0,8,8,8,0,8
10/25/15,58,32,0.05,0,0,8,8,8,0,8
10/26/15,60,34,0,0,0,8,8,8,0,8
10/27/15,63,34,0,0,0,8,8,8,0,8
10/28/15,60,42,1.51,0,0,8,8,8,0,8
10/29/15,53,37,0.15,T,0,8,8,8,0,8
10/30/15,47,36,T,0,0,8,8,8,0,8
10/31/15,52,42,0.26,0,0,8,8,8,0,8
11/1/15,52,46,0.24,0,0,8,8,8,0,8
11/2/15,64,46,0,0,0,8,8,8,0,8
11/3/15,75,44,0,0,0,8,8,8,0,8
11/4/15,76,44,0,0,0,8,8,8,0,8
11/5/15,74,57,0,0,0,8,8,8,0,8
11/6/15,74,46,0.51,0,0,8,8,8,0,8
11/7/15,50,35,0,0,0,8,8,8,0,8
11/8/15,51,28,0,0,0,8,8,8,0,8
11/9/15,57,28,0,0,0,8,8,8,0,8
11/10/15,59,27,0,0,0,8,8,8,0,8
11/11/15,57,28,0,0,0,8,8,8,0,8
11/12/15,61,28,0.62,0,0,8,8,8,0,8
11/13/15,51,41,0,0,0,8,8,8,0,8
11/14/15,46,27,0,0,0,8,8,8,0,8
11/15/15,57,36,0,0,0,8,8,8,0,8
11/16/15,66,46,0,0,0,8,8,8,0,8
11/17/15,59,48,0.03,0,0,8,8,8,0,8
11/18/15,62,52,0.97,0,0,8,8,8,0,8
11/19/15,62,39,0.22,0,0,8,8,8,0,8
11/20/15,42,33,T,0,0,8,8,8,0,8
11/21/15,42,29,0.29,2.5,2,8,8,8,0,8
11/22/15,33,6,T,T,2,8,8,8,0,8
11/23/15,30,15,0,0,1,8,8,8,0,8
11/24/15,43,22,0,0,T,8,8,8,0,8
11/25/15,47,27,0,0,0,8,8,8,0,8
11/26/15,51,41,0.12,0,0,8,8,8,0,8
11/27/15,56,35,1.42,0,0,8,8,8,0,8
11/28/15,56,25,0,0,0,8,8,8,0,8
11/29/15,37,16,0,0,0,8,8,8,0,8
11/30/15,38,19,0.16,0,0,8,8,8,0,8
12/1/15,43,36,0.42,0,0,8,8,8,0,8
12/2/15,43,32,0.12,1,1,8,8,8,0,8
12/3/15,37,31,0,0,0,8,8,8,0,8
12/4/15,43,32,0,0,0,8,8,8,0,8
12/5/15,54,32,0,0,0,8,8,8,0,8
12/6/15,48,33,0,0,0,8,8,8,0,8
12/7/15,39,34,0,0,0,8,8,8,0,8
12/8/15,44,37,0,0,0,8,8,8,0,8
12/9/15,46,35,0,0,0,8,8,8,0,8
12/10/15,50,34,0,0,0,8,8,8,0,8
12/11/15,58,36,T,0,0,8,8,8,0,8
12/12/15,46,35,0.03,0,0,8,8,8,0,8
12/13/15,48,42,0.31,0,0,8,8,8,0,8
12/14/15,61,42,1.36,0,0,8,8,8,0,8
12/15/15,58,34,T,0,0,8,8,8,0,8
12/16/15,44,34,T,0,0,8,8,8,0,8
12/17/15,52,30,0,0,0,8,8,8,0,8
12/18/15,52,22,0,0,0,8,8,8,0,8
12/19/15,26,12,0,0,0,8,8,8,0,8
12/20/15,34,12,0,0,0,8,8,8,0,8
12/21/15,48,34,0.13,0,0,8,8,8,0,8
12/22/15,43,35,0.05,0,0,8,8,8,0,8
12/23/15,46,35,T,0,0,8,8,8,0,8
12/24/15,56,33,0.42,0,0,8,8,8,0,8
12/25/15,38,32,T,T,T,8,8,8,0,8
12/26/15,37,32,0,0,0,8,8,8,0,8
12/27/15,39,35,0.1,0,0,8,8,8,0,8
12/28/15,38,28,T,0,0,8,8,8,0,8
12/29/15,31,22,1,7,7,8,8,8,0,8
12/30/15,29,22,T,T,7,8,8,8,0,8
12/31/15,31,21,0,0,7,8,8,8,0,8
1/1/16,27,17,0,0,7,8,8,8,0,8
1/2/16,29,16,0,0,7,8,8,8,0,8
1/3/16,34,16,0,0,7,8,8,8,0,8
1/4/16,28,23,0,0,7,8,8,8,0,8
1/5/16,28,10,0,0,6,8,8,8,0,8
1/6/16,31,16,0,0,5,8,8,8,0,8
1/7/16,35,16,T,T,5,8,8,8,0,8
1/8/16,38,35,0.19,0,4,8,8,8,0,8
1/9/16,39,35,0.17,0,2,8,8,8,0,8
1/10/16,35,4,T,T,2,8,8,8,0,8
1/11/16,7,-9,0,0,2,8,8,8,0,8
1/12/16,10,-9,0.02,1,3,8,8,8,0,8
1/13/16,10,-7,0,0,3,8,8,8,0,8
1/14/16,23,-2,T,T,3,8,8,8,0,8
1/15/16,35,-2,0,0,3,8,8,8,0,8
1/16/16,31,18,0,0,3,8,8,8,0,8
1/17/16,20,-8,0,0,3,8,8,8,0,8
1/18/16,1,-10,0,0,3,8,8,8,0,8
1/19/16,5,-10,0,0,3,8,8,8,0,8
1/20/16,13,-7,0,0,3,8,8,8,0,8
1/21/16,22,12,0,0,3,8,8,8,0,8
1/22/16,24,18,0,0,3,8,8,8,0,8
1/23/16,26,16,0,0,3,8,8,8,0,8
1/24/16,34,21,0,0,3,8,8,8,0,8
1/25/16,34,21,0,0,3,8,8,8,0,8
1/26/16,36,27,0.47,4,7,8,8,8,0,8
1/27/16,31,22,T,T,7,8,8,8,0,8
1/28/16,37,20,0,0,7,8,8,8,0,8
1/29/16,39,2,0,0,6,8,8,8,0,8
1/30/16,39,2,0,0,5,8,8,8,0,8
1/31/16,45,30,0,0,3,8,8,8,0,8
2/1/16,45,21,T,0,2,8,8,8,0,8
2/2/16,44,21,0,0,2,8,8,8,0,8
2/3/16,44,21,0.6,4,6,8,8,8,0,8
2/4/16,44,12,T,T,6,8,8,8,0,8
2/5/16,30,11,0,0,M,8,8,8,0,8
2/6/16,32,16,0,M,M,8,8,8,0,8
2/7/16,39,30,0,0,6,8,8,8,0,8
2/8/16,45,24,0,0,5,8,8,8,0,8
2/9/16,26,9,0.06,0.5,6,8,8,8,0,8
2/10/16,17,5,T,T,5,8,8,8,0,8
2/11/16,15,-4,0,0,5,8,8,8,0,8
2/12/16,21,-4,0,0,5,8,8,8,0,8
2/13/16,18,-3,0,0,5,8,8,8,0,8
2/14/16,18,-3,0,0,5,8,8,8,0,8
2/15/16,18,-3,0.07,1.5,6,8,8,8,0,8
2/16/16,26,17,0,0,6,8,8,8,0,8
2/17/16,33,7,T,T,6,8,8,8,0,8
2/18/16,31,6,0,0,6,8,8,8,0,8
2/19/16,42,22,0,0,4,8,8,8,0,8
2/20/16,51,22,0,0,2,8,8,8,0,8
2/21/16,49,30,0,0,2,8,8,8,0,8
2/22/16,41,30,0,0,T,8,8,8,0,8
2/23/16,41,30,0,0,0,8,8,8,0,8
2/24/16,44,32,0,0,0,8,8,8,0,8
2/25/16,44,31,0,0,0,8,8,8,0,8
2/26/16,44,28,0,0,0,8,8,8,0,8
2/27/16,40,28,0,0,0,8,8,8,0,8
2/28/16,60,28,0,0,0,8,8,8,0,8
2/29/16,60,33,0,0,0,8,8,8,0,8
3/1/16,48,20,0.25,2,2,8,8,8,0,8
3/2/16,22,-5,0.1,2,4,8,8,8,0,8
3/3/16,30,-4,0,0,3,8,8,8,0,8
3/4/16,34,9,0,0,3,8,8,8,0,8
3/5/16,40,16,0.15,0.5,3,8,8,8,0,8
3/6/16,39,32,0,0,1,8,8,8,0,8
3/7/16,51,32,0.12,0,0,8,8,8,0,8
3/8/16,67,32,0.05,0,0,8,8,8,0,8
3/9/16,72,50,0.46,0,0,8,8,8,0,8
3/10/16,56,42,0,0,0,8,8,8,0,8
3/11/16,56,29,0,0,0,8,8,8,0,8
3/12/16,63,29,0,0,0,8,8,8,0,8
3/13/16,68,37,0,0,0,8,8,8,0,8
3/14/16,54,42,0.18,0,0,8,8,8,0,8
3/15/16,59,42,T,0,0,8,8,8,0,8
3/16/16,51,45,1.81,0,0,8,8,8,0,8
3/17/16,54,40,0.1,0,0,8,8,8,0,8
3/18/16,54,36,0,0,0,8,8,8,0,8
3/19/16,54,32,T,0,0,8,8,8,0,8
3/20/16,43,28,0,0,0,8,8,8,0,8
3/21/16,46,25,0,0,0,8,8,8,0,8
3/22/16,51,25,0,0,0,8,8,8,0,8
3/23/16,58,35,0,0,0,8,8,8,0,8
3/24/16,36,32,0.75,T,T,8,8,8,0,8
3/25/16,36,15,0.05,T,T,8,8,8,0,8
3/26/16,50,16,0,0,0,8,8,8,0,8
3/27/16,56,33,0,0,0,8,8,8,0,8
3/28/16,47,38,0.02,0,0,8,8,8,0,8
3/29/16,57,30,0,0,0,8,8,8,0,8
3/30/16,64,30,0,0,0,8,8,8,0,8
3/31/16,50,45,1.18,0,0,8,8,8,0,8
4/1/16,50,35,0.26,0,0,8,8,8,0,8
4/2/16,50,31,0.11,1,1,8,8,8,0,8
4/3/16,37,26,0.05,T,T,8,8,8,0,8
4/4/16,74,26,0,0,0,8,8,8,0,8
4/5/16,38,23,0,0,0,8,8,8,0,8
4/6/16,44,24,0.35,0,0,8,8,8,0,8
4/7/16,50,35,0.09,0,0,8,8,8,0,8
4/8/16,42,32,0.11,T,T,8,8,8,0,8
4/9/16,43,23,0,0,0,8,8,8,0,8
4/10/16,42,27,0,0,0,8,8,8,0,8
4/11/16,54,37,T,0,0,8,8,8,0,8
4/12/16,49,27,0,0,0,8,8,8,0,8
4/13/16,54,28,T,0,0,8,8,8,0,8
4/14/16,52,36,0,0,0,8,8,8,0,8
4/15/16,68,37,0,0,0,8,8,8,0,8
4/16/16,74,38,0,0,0,8,8,8,0,8
4/17/16,81,42,0,0,0,8,8,8,0,8
4/18/16,83,46,0,0,0,8,8,8,0,8
4/19/16,83,47,0,0,0,8,8,8,0,8
4/20/16,60,43,0.25,0,0,8,8,8,0,8
4/21/16,74,45,0.18,0,0,8,8,8,0,8
4/22/16,71,48,0.02,0,0,8,8,8,0,8
4/23/16,62,36,0,0,0,8,8,8,0,8
4/24/16,69,36,0.05,0,0,8,8,8,0,8
4/25/16,74,36,0.01,0,0,8,8,8,0,8
4/26/16,79,42,0,0,0,8,8,8,0,8
4/27/16,50,39,0,0,0,8,8,8,0,8
4/28/16,58,41,0.16,0,0,8,8,8,0,8
4/29/16,45,40,0.21,0,0,8,8,8,0,8
4/30/16,57,42,0,0,0,8,8,8,0,8
5/1/16,52,44,0.43,0,0,8,8,8,0,8
5/2/16,60,39,T,0,0,8,8,8,0,8
5/3/16,66,37,0,M,M,8,8,8,,
5/4/16,70,40,0.14,M,M,8,8,8,,
5/5/16,63,36,0,M,M,8,8,8,,
5/6/16,70,39,0,M,M,8,8,8,,
5/7/16,88,39,0.09,M,M,8,8,8,,
5/8/16,70,38,0,M,M,8,8,8,,
5/9/16,75,38,0,M,M,8,8,8,,
5/10/16,69,48,0.31,M,M,8,8,8,,
5/11/16,69,48,0.42,M,M,8,8,8,,
5/12/16,70,52,0.5,M,M,8,8,8,,
5/13/16,70,46,0,M,M,8,8,8,,
5/14/16,60,41,0.21,M,M,8,8,8,,
5/15/16,47,30,0,M,M,8,8,8,,
5/16/16,61,34,0,M,M,8,8,8,,
5/17/16,52,48,0.09,M,M,8,8,8,,
5/18/16,64,35,0,M,M,8,8,8,,
5/19/16,72,39,0,M,M,8,8,8,,
5/20/16,76,42,0,M,M,8,8,8,,
5/21/16,76,44,0,M,M,8,8,8,,
5/22/16,80,47,0,M,M,8,8,8,,
5/23/16,87,52,0,M,M,8,8,8,,
5/24/16,87,57,0,M,M,8,8,8,,
5/25/16,87,57,0,M,M,8,8,8,,
5/26/16,87,61,T,M,M,8,8,8,,
5/27/16,85,60,0.33,M,M,8,8,8,,
5/28/16,85,60,0.57,M,M,8,8,8,,
5/29/16,86,60,0.82,M,M,8,8,8,,
5/30/16,86,57,0.09,M,M,8,8,8,,
5/31/16,87,57,0,M,M,8,8,8,,
6/1/16,82,64,0.62,M,M,8,8,8,,
6/2/16,82,53,0,M,M,8,8,8,,
6/3/16,82,53,0,M,M,8,8,8,,
6/4/16,88,57,0.03,M,M,8,8,8,,
6/5/16,81,60,0.03,M,M,8,8,8,,
6/6/16,81,53,0.15,M,M,8,8,8,,
6/7/16,81,53,T,M,M,8,8,8,,
6/8/16,81,47,0,M,M,8,8,8,,
6/9/16,81,47,0,M,M,8,8,8,,
6/10/16,81,47,0.09,M,M,8,8,8,,
6/11/16,93,66,0.43,M,M,8,8,8,,
6/12/16,91,61,T,M,M,8,8,8,,
6/13/16,77,58,0,M,M,8,8,8,,
6/14/16,86,58,0.06,M,M,8,8,8,,
6/15/16,86,66,2.95,M,M,8,8,8,,
6/16/16,89,66,0,M,M,8,8,8,,
6/17/16,89,58,0,M,M,8,8,8,,
6/18/16,89,58,0,M,M,8,8,8,,
6/19/16,90,58,0,M,M,8,8,8,,
6/20/16,90,76,0,M,M,8,8,8,,
6/21/16,87,55,0.1,M,M,8,8,8,,
6/22/16,87,55,0,M,M,8,8,8,,
6/23/16,81,65,0,M,M,8,8,8,,
6/24/16,76,54,0,M,M,8,8,8,,
6/25/16,87,59,0,M,M,8,8,8,,
6/26/16,93,71,1.24,M,M,8,8,8,,
6/27/16,88,63,0,M,M,8,8,8,,
6/28/16,81,58,0,M,M,8,8,8,,
6/29/16,76,52,0,M,M,8,8,8,,
6/30/16,82,54,0,M,M,8,8,8,,
7/1/16,82,58,0.34,M,M,8,8,8,,
7/2/16,82,56,0,M,M,8,8,8,,
7/3/16,79,52,0,M,M,8,8,8,,
7/4/16,82,54,0,M,M,8,8,8,,
7/5/16,79,66,0,M,M,8,8,8,,
7/6/16,89,68,0.54,M,M,8,8,8,,
7/7/16,87,65,0,M,M,8,8,8,,
7/8/16,87,68,0.57,M,M,8,8,8,,
7/9/16,83,63,0,M,M,8,8,8,,
7/10/16,83,60,0,M,M,8,8,8,,
7/11/16,84,68,T,M,M,8,8,8,,
7/12/16,93,68,0.38,M,M,8,8,8,,
7/13/16,85,68,T,M,M,8,8,8,,
7/14/16,88,68,0,M,M,8,8,8,,
7/15/16,83,64,0.07,M,M,8,8,8,,
7/16/16,74,53,0.03,M,M,8,8,8,,
7/17/16,83,63,0.42,M,M,8,8,8,,
7/18/16,85,63,0,M,M,8,8,8,,
7/19/16,87,61,0,M,M,8,8,8,,
7/20/16,89,64,0,M,M,8,8,8,,
7/21/16,89,71,0,M,M,8,8,8,,
7/22/16,96,69,2.55,M,M,8,8,8,,
7/23/16,96,69,0,M,M,8,8,8,,
7/24/16,93,72,0.81,M,M,8,8,8,,
7/25/16,91,65,0,M,M,8,8,8,,
7/26/16,86,62,0,M,M,8,8,8,,
7/27/16,88,62,0,M,M,8,8,8,,
7/28/16,90,66,0,M,M,8,8,8,,
7/29/16,90,64,0.27,M,M,8,8,8,,
7/30/16,M,62,0.52,M,M,,8,8,,
7/31/16,M,57,0,M,M,,8,8,,
8/1/16,M,57,0,M,M,,8,8,,
8/2/16,87,66,0,M,M,8,8,8,,
8/3/16,88,68,0.12,M,M,8,8,8,,
8/4/16,92,69,0,M,M,8,8,8,,
8/5/16,91,70,1.95,M,M,8,8,8,,
8/6/16,91,60,0,M,M,8,8,8,,
8/7/16,81,59,0,M,M,8,8,8,,
8/8/16,81,56,0,M,M,8,8,8,,
8/9/16,86,56,0,M,M,8,8,8,,
8/10/16,88,66,0,M,M,8,8,8,,
8/11/16,92,68,0,M,M,8,8,8,,
8/12/16,87,74,0.92,M,M,8,8,8,,
8/13/16,79,70,1.57,M,M,8,8,8,,
8/14/16,82,61,0,M,M,8,8,8,,
8/15/16,85,61,0,M,M,8,8,8,,
8/16/16,86,61,0,M,M,8,8,8,,
8/17/16,87,61,0.28,M,M,8,8,8,,
8/18/16,85,65,0,M,M,8,8,8,,
8/19/16,90,66,0.35,M,M,8,8,8,,
8/20/16,90,66,0.66,M,M,8,8,8,,
8/21/16,76,60,0.05,M,M,8,8,8,,
8/22/16,76,51,0,M,M,8,8,8,,
8/23/16,81,51,0,M,M,8,8,8,,
8/24/16,84,63,0.46,M,M,8,8,8,,
8/25/16,84,63,T,M,M,8,8,8,,
8/26/16,81,58,0,M,M,8,8,8,,
8/27/16,75,58,0.8,M,M,8,8,8,,
8/28/16,73,63,1,M,M,8,8,8,,
8/29/16,83,66,0,M,M,8,8,8,,
8/30/16,87,67,0,M,M,8,8,8,,
8/31/16,85,64,0,M,M,8,8,8,,
9/1/16,85,60,0,M,M,8,8,8,,
9/2/16,75,51,0,M,M,8,8,8,,
9/3/16,79,51,0,M,M,8,8,8,,
9/4/16,80,59,0,M,M,8,8,8,,
9/5/16,82,62,0,M,M,8,8,8,,
9/6/16,89,67,0,M,M,8,8,8,,
9/7/16,90,67,2,M,M,8,8,8,,
9/8/16,75,70,1.65,M,M,8,8,8,,
9/9/16,83,57,0,M,M,8,8,8,,
9/10/16,83,57,0.2,M,M,8,8,8,,
9/11/16,83,49,0.1,M,M,8,8,8,,
9/12/16,78,49,0,M,M,8,8,8,,
9/13/16,82,57,0.31,M,M,8,8,8,,
9/14/16,72,58,0.12,M,M,8,8,8,,
9/15/16,76,55,0,M,M,8,8,8,,
9/16/16,80,56,0.26,M,M,8,8,8,,
9/17/16,79,59,0,M,M,8,8,8,,
9/18/16,77,52,0,M,M,8,8,8,,
9/19/16,82,55,0,M,M,8,8,8,,
9/20/16,82,58,0.48,M,M,8,8,8,,
9/21/16,86,57,0.34,M,M,8,8,8,,
9/22/16,69,63,1.33,M,M,8,8,8,,
9/23/16,78,63,0.08,M,M,8,8,8,,
9/24/16,71,63,T,M,M,8,8,8,,
9/25/16,74,62,0,M,M,8,8,8,,
9/26/16,80,54,0.1,M,M,8,8,8,,
9/27/16,68,48,0,M,M,8,8,8,,
9/28/16,63,51,0.19,M,M,8,8,8,,
9/29/16,63,52,0.04,M,M,8,8,8,,
9/30/16,74,53,0,M,M,8,8,8,,
10/1/16,63,58,0.13,0,0,8,8,8,0,8
10/2/16,64,59,0.09,0,0,8,8,8,0,8
10/3/16,66,48,0.05,0,0,8,8,8,0,8
10/4/16,75,48,0,0,0,8,8,8,0,8
10/5/16,76,48,0,0,0,8,8,8,0,8
10/6/16,74,52,0.07,0,0,8,8,8,0,8
10/7/16,73,54,0.21,0,0,8,8,8,0,8
10/8/16,73,37,0,0,0,8,8,8,0,8
10/9/16,70,37,0,0,0,8,8,8,0,8
10/10/16,66,40,0,0,0,8,8,8,0,8
10/11/16,75,40,0,0,0,8,8,8,0,8
10/12/16,77,56,T,0,0,8,8,8,0,8
10/13/16,59,35,0.2,0,0,8,8,8,0,8
10/14/16,55,35,0,0,0,8,8,8,0,8
10/15/16,66,35,0,0,0,8,8,8,0,8
10/16/16,67,59,0.03,0,0,8,8,8,0,8
10/17/16,75,63,0,0,0,8,8,8,0,8
10/18/16,78,62,0,0,0,8,8,8,0,8
10/19/16,72,43,0,0,0,8,8,8,0,8
10/20/16,71,47,0,0,0,8,8,8,0,8
10/21/16,54,37,0,0,0,8,8,8,0,8
10/22/16,65,36,0,0,0,8,8,8,0,8
10/23/16,65,36,0,0,0,8,8,8,0,8
10/24/16,72,37,0,0,0,8,8,8,0,8
10/25/16,59,33,0,0,0,8,8,8,0,8
10/26/16,55,35,2.15,0,0,8,8,8,0,8
10/27/16,48,42,0.57,0,0,8,8,8,0,8
10/28/16,47,42,0,0,0,8,8,8,0,8
10/29/16,67,46,T,0,0,8,8,8,0,8
10/30/16,66,51,0.02,0,0,8,8,8,0,8
10/31/16,58,41,T,0,0,8,8,8,0,8
11/1/16,63,45,T,0,0,8,8,8,0,8
11/2/16,75,45,0,0,0,8,8,8,0,8
11/3/16,75,42,T,0,0,8,8,8,0,8
11/4/16,66,40,0,0,0,8,8,8,0,8
11/5/16,66,40,0,0,0,8,8,8,0,8
11/6/16,72,39,0,0,0,8,8,8,0,8
11/7/16,73,38,0,0,0,8,8,8,0,8
11/8/16,67,38,0.05,0,0,8,8,8,0,8
11/9/16,60,32,0,0,0,8,8,8,0,8
11/10/16,60,32,0,0,0,8,8,8,0,8
11/11/16,67,45,0,0,0,8,8,8,0,8
11/12/16,67,27,0,0,0,8,8,8,0,8
11/13/16,54,27,0,0,0,8,8,8,0,8
11/14/16,61,39,0,0,0,8,8,8,0,8
11/15/16,63,38,0,0,0,8,8,8,0,8
11/16/16,53,33,0,0,0,8,8,8,0,8
11/17/16,61,33,0,0,0,8,8,8,0,8
11/18/16,71,52,0,0,0,8,8,8,0,8
11/19/16,69,34,T,T,0,8,8,8,0,8
11/20/16,38,25,0,0,0,8,8,8,0,8
11/21/16,34,17,0,0,0,8,8,8,0,8
11/22/16,43,17,0,0,0,8,8,8,0,8
11/23/16,44,17,0.13,0,0,8,8,8,0,8
11/24/16,44,17,0.05,0,0,8,8,8,0,8
11/25/16,38,37,0,0,0,8,8,8,0,8
11/26/16,42,36,0,0,0,8,8,8,0,8
11/27/16,51,30,0,0,0,8,8,8,0,8
11/28/16,46,31,0.96,0,0,8,8,8,0,8
11/29/16,51,31,0.56,0,0,8,8,8,0,8
11/30/16,51,33,0,0,0,8,8,8,0,8
12/1/16,41,37,0.05,0,0,8,8,8,0,8
12/2/16,43,35,T,0,0,8,8,8,0,8
12/3/16,43,33,T,0,0,8,8,8,0,8
12/4/16,36,32,T,T,0,8,8,8,0,8
12/5/16,36,33,0.44,5,5,8,8,8,0,8
12/6/16,37,33,0,0,2,8,8,8,0,8
12/7/16,37,19,T,0,T,8,8,8,0,8
12/8/16,37,15,0,0,T,8,8,8,0,8
12/9/16,24,15,T,0,T,8,8,8,0,8
12/10/16,26,12,0,0,T,8,8,8,0,8
12/11/16,22,13,0.37,5,5,8,8,8,0,8
12/12/16,29,18,0.07,T,5,8,8,8,0,8
12/13/16,24,3,0,0,5,8,8,8,0,8
12/14/16,14,1,0,0,5,8,8,8,0,8
12/15/16,14,-6,0,0,5,8,8,8,0,8
12/16/16,9,-5,0.01,1,6,8,8,8,0,8
12/17/16,17,4,0.31,3,9,8,8,8,0,8
12/18/16,18,-7,0.23,2,11,8,8,8,0,8
12/19/16,18,-16,0,0,11,8,8,8,0,8
12/20/16,23,-6,0,0,11,8,8,8,0,8
12/21/16,35,16,0,0,9,8,8,8,0,8
12/22/16,38,26,0,0,7,8,8,8,0,8
12/23/16,38,17,0,0,6,8,8,8,0,8
12/24/16,38,17,0.3,1,7,8,8,8,0,8
12/25/16,37,34,T,0,4,8,8,8,0,8
12/26/16,44,34,0.5,0,2,8,8,8,0,8
12/27/16,44,21,T,0,2,8,8,8,0,8
12/28/16,26,14,0,0,2,8,8,8,0,8
12/29/16,39,23,0,0,2,8,8,8,0,8
12/30/16,34,20,T,0,2,8,8,8,0,8
12/31/16,34,20,0,0,1,8,8,8,0,8
1/1/17,33,14,0,0,1,8,8,8,0,8
1/2/17,38,14,0,0,1,8,8,8,0,8
1/3/17,37,30,0.06,0,T,8,8,8,0,8
1/4/17,35,4,0,0,T,8,8,8,0,8
1/5/17,35,1,0,0,T,8,8,8,0,8
1/6/17,5,-5,0,0,T,8,8,8,0,8
1/7/17,5,-6,0,0,T,8,8,8,0,8
1/8/17,12,-5,0,0,T,8,8,8,0,8
1/9/17,20,-3,0,0,T,8,8,8,0,8
1/10/17,34,-3,0.14,T,T,8,8,8,0,8
1/11/17,41,-3,0.49,T,T,8,8,8,0,8
1/12/17,30,12,0.18,1,1,8,8,8,0,8
1/13/17,21,4,T,T,1,8,8,8,0,8
1/14/17,12,3,0,0,1,8,8,8,0,8
1/15/17,28,3,0,0,1,8,8,8,0,8
1/16/17,33,2,T,0,1,8,8,8,0,8
1/17/17,34,2,0.61,0,T,8,8,8,0,8
1/18/17,37,M,T,0,T,8,8,8,0,8
1/19/17,41,32,0,0,0,8,8,8,0,8
1/20/17,41,32,0.26,0,0,8,8,8,0,8
1/21/17,39,37,0.05,0,0,8,8,8,0,8
1/22/17,46,38,0.01,0,0,8,8,8,0,8
1/23/17,46,37,0,0,0,8,8,8,0,8
1/24/17,41,36,0,0,0,8,8,8,0,8
1/25/17,41,35,0.57,2,2,8,8,8,0,8
1/26/17,41,31,0.37,3,5,8,8,8,0,8
1/27/17,35,26,T,T,5,8,8,8,0,8
1/28/17,29,20,0,0,5,8,8,8,0,8
1/29/17,28,22,0,0,5,8,8,8,0,8
1/30/17,24,1,0,0,4,8,8,8,0,8
1/31/17,33,1,0.18,1.5,5,8,8,8,0,8
2/1/17,39,18,T,T,4,8,8,8,0,8
2/2/17,34,7,0,0,4,8,8,8,0,8
2/3/17,18,6,0,0,4,8,8,8,0,8
2/4/17,23,-1,0,0,4,8,8,8,0,8
2/5/17,30,0,0,0,4,8,8,8,0,8
2/6/17,33,12,0,0,4,8,8,8,0,8
2/7/17,39,12,T,0,4,8,8,8,0,8
2/8/17,36,20,1,0,2,8,8,8,0,8
2/9/17,22,7,0,0,2,8,8,8,0,8
2/10/17,22,7,0,0,2,8,8,8,0,8
2/11/17,42,20,0,0,1,8,8,8,0,8
2/12/17,45,34,0.02,0,1,8,8,8,0,8
2/13/17,40,22,0,0,1,8,8,8,0,8
2/14/17,48,22,0,0,T,8,8,8,0,8
2/15/17,47,24,0,0,0,8,8,8,0,8
2/16/17,35,24,0,0,0,8,8,8,0,8
2/17/17,41,24,0,0,0,8,8,8,0,8
2/18/17,63,30,0,0,0,8,8,8,0,8
2/19/17,63,28,0,0,0,8,8,8,0,8
2/20/17,64,30,0,0,0,8,8,8,0,8
2/21/17,64,30,0.5,0,0,8,8,8,0,8
2/22/17,65,30,0,0,0,8,8,8,0,8
2/23/17,72,37,0,0,0,8,8,8,0,8
2/24/17,47,32,0.49,T,T,8,8,8,0,8
2/25/17,47,17,0.13,1,1,8,8,8,0,8
2/26/17,26,15,T,T,1,8,8,8,0,8
2/27/17,43,21,0,0,T,8,8,8,0,8
2/28/17,50,21,0.13,0,0,8,8,8,0,8
3/1/17,49,34,0.44,0,0,8,8,8,0,8
3/2/17,49,20,0.35,2,2,8,8,8,0,8
3/3/17,30,11,0,0,2,8,8,8,0,8
3/4/17,30,9,0,0,2,8,8,8,0,8
3/5/17,38,28,0,0,1,8,8,8,0,8
3/6/17,54,38,0,0,0,8,8,8,0,8
3/7/17,64,36,0.18,0,0,8,8,8,0,8
3/8/17,51,35,T,T,0,8,8,8,0,8
3/9/17,51,30,0,0,0,8,8,8,0,8
3/10/17,51,15,0,0,0,8,8,8,0,8
3/11/17,51,11,0,0,0,8,8,8,0,8
3/12/17,26,12,0,0,0,8,8,8,0,8
3/13/17,33,13,0.2,3,3,8,8,8,0,8
3/14/17,23,3,0.09,2,5,8,8,8,0,8
3/15/17,26,3,0,0,4,8,8,8,0,8
3/16/17,33,3,0,0,2,8,8,8,0,8
3/17/17,42,10,0.19,0,0,8,8,8,0,8
3/18/17,55,10,0,0,0,8,8,8,0,8
3/19/17,45,24,0,0,0,8,8,8,0,8
3/20/17,54,24,0,0,0,8,8,8,0,8
3/21/17,63,24,0,0,0,8,8,8,0,8
3/22/17,48,20,0,0,0,8,8,8,0,8
3/23/17,48,20,0,0,0,8,8,8,0,8
3/24/17,48,20,0.35,0,0,8,8,8,0,8
3/25/17,58,20,0.05,0,0,8,8,8,0,8
3/26/17,40,36,0.17,0,0,8,8,8,0,8
3/27/17,44,40,0.1,0,0,8,8,8,0,8
3/28/17,49,40,0.02,0,0,8,8,8,0,8
3/29/17,59,31,0,0,0,8,8,8,0,8
3/30/17,49,34,0.25,0,0,8,8,8,0,8
3/31/17,40,35,0.56,0,0,8,8,8,0,8
4/1/17,49,28,0,0,0,8,8,8,0,8
4/2/17,63,33,0,0,0,8,8,8,0,8
